Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.21/m.1/cv1/act/Sigmoid,Sigmoid,7372800,0.01%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/m.1/cv1/act/Mul,Mul,230400,0.00%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/m.1/cv2/conv/Conv,Conv,597427200,0.73%,1954368,0.24%,746784,2.88%,1x288x20x20,1x288x20x20
/model.21/m.1/cv2/act/Sigmoid,Sigmoid,7372800,0.01%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/m.1/cv2/act/Mul,Mul,230400,0.00%,460800,0.06%,0,0.00%,1x288x20x20,1x288x20x20
/model.21/cv2/conv/Conv,Conv,531302400,0.65%,2249856,0.28%,664128,2.56%,1x1152x20x20,1x576x20x20
/model.21/cv2/act/Sigmoid,Sigmoid,14745600,0.02%,921600,0.11%,0,0.00%,1x576x20x20,1x576x20x20
/model.21/cv2/act/Mul,Mul,460800,0.00%,921600,0.11%,0,0.00%,1x576x20x20,1x576x20x20
/model.22/cv2.2/cv2.2.0/conv/Conv,Conv,265472000,0.32%,766080,0.09%,331840,1.28%,1x576x20x20,1x64x20x20
/model.22/cv3.2/cv3.2.0/conv/Conv,Conv,796416000,0.97%,2298240,0.28%,995520,3.84%,1x576x20x20,1x192x20x20
/model.22/cv2.2/cv2.2.0/act/Sigmoid,Sigmoid,1638400,0.00%,102400,0.01%,0,0.00%,1x64x20x20,1x64x20x20
/model.22/cv3.2/cv3.2.0/act/Sigmoid,Sigmoid,4915200,0.01%,307200,0.04%,0,0.00%,1x192x20x20,1x192x20x20
/model.22/cv2.2/cv2.2.0/act/Mul,Mul,51200,0.00%,102400,0.01%,0,0.00%,1x64x20x20,1x64x20x20
/model.22/cv3.2/cv3.2.0/act/Mul,Mul,153600,0.00%,307200,0.04%,0,0.00%,1x192x20x20,1x192x20x20
/model.22/cv2.2/cv2.2.1/conv/Conv,Conv,29542400,0.04%,176256,0.02%,36928,0.14%,1x64x20x20,1x64x20x20
/model.22/cv3.2/cv3.2.1/conv/Conv,Conv,265574400,0.32%,971136,0.12%,331968,1.28%,1x192x20x20,1x192x20x20
/model.22/cv2.2/cv2.2.1/act/Sigmoid,Sigmoid,1638400,0.00%,102400,0.01%,0,0.00%,1x64x20x20,1x64x20x20
/model.22/cv3.2/cv3.2.1/act/Sigmoid,Sigmoid,4915200,0.01%,307200,0.04%,0,0.00%,1x192x20x20,1x192x20x20
/model.22/cv2.2/cv2.2.1/act/Mul,Mul,51200,0.00%,102400,0.01%,0,0.00%,1x64x20x20,1x64x20x20
/model.22/cv3.2/cv3.2.1/act/Mul,Mul,153600,0.00%,307200,0.04%,0,0.00%,1x192x20x20,1x192x20x20
/model.22/cv2.2/cv2.2.2/Conv,Conv,3328000,0.00%,110720,0.01%,4160,0.02%,1x64x20x20,1x64x20x20
/model.22/cv3.2/cv3.2.2/Conv,Conv,12352000,0.02%,158880,0.02%,15440,0.06%,1x192x20x20,1x80x20x20
/model.22/Split,Split,0,0.00%,4838416,0.59%,2,0.00%,1x144x8400,1x64x8400
/model.22/Sigmoid,Sigmoid,43008000,0.05%,2688000,0.33%,0,0.00%,1x80x8400,1x80x8400
/model.22/dfl/Transpose,Transpose,0,0.00%,2150400,0.26%,0,0.00%,1x4x16x8400,1x16x4x8400
/model.22/dfl/Softmax,Softmax,38707200,0.05%,2150400,0.26%,0,0.00%,1x16x4x8400,1x16x4x8400
/model.22/dfl/conv/Conv,Conv,1142400,0.00%,134432,0.02%,16,0.00%,1x16x4x8400,1x1x4x8400
/model.22/Sub,Sub,33600,0.00%,100800,0.01%,16800,0.06%,1x2x8400,1x2x8400
/model.22/Add_1,Add,33600,0.00%,67200,0.01%,0,0.00%,1x2x8400,1x2x8400
/model.22/Add_2,Add,33600,0.00%,67200,0.01%,0,0.00%,1x2x8400,1x2x8400
/model.22/Sub_1,Sub,33600,0.00%,67200,0.01%,0,0.00%,1x2x8400,1x2x8400
/model.22/Div_1,Div,134400,0.00%,67200,0.01%,0,0.00%,1x2x8400,1x2x8400
/model.22/Mul_2,Mul,67200,0.00%,151200,0.02%,8400,0.03%,1x4x8400,1x4x8400
Total,_,82255238400,100%,816741168,100%,25911308,100%,_,_
