Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.8/cv2/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/cv1/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/cv2/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/m/m.0/cv1/conv/Conv,Conv,3302400,0.24%,84224,0.13%,16512,0.87%,1x128x10x10,1x128x10x10
/model.8/m/m.0/cv1/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/m/m.0/cv1/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/m/m.0/cv2/conv/Conv,Conv,29516800,2.18%,346368,0.55%,147584,7.80%,1x128x10x10,1x128x10x10
/model.8/m/m.0/cv2/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/m/m.0/cv2/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/m/m.0/Add,Add,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.8/cv3/conv/Conv,Conv,13158400,0.97%,233984,0.37%,65792,3.48%,1x256x10x10,1x256x10x10
/model.8/cv3/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
/model.8/cv3/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
/model.9/cv1/conv/Conv,Conv,6579200,0.48%,116992,0.19%,32896,1.74%,1x256x10x10,1x128x10x10
/model.9/cv1/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.9/cv1/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.9/m/MaxPool,MaxPool,640000,0.05%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.9/m_1/MaxPool,MaxPool,640000,0.05%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.9/m_2/MaxPool,MaxPool,640000,0.05%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.9/cv2/conv/Conv,Conv,26265600,1.94%,365056,0.58%,131328,6.94%,1x512x10x10,1x256x10x10
/model.9/cv2/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
/model.9/cv2/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x256x10x10,1x256x10x10
/model.10/conv/Conv,Conv,6579200,0.48%,116992,0.19%,32896,1.74%,1x256x10x10,1x128x10x10
/model.10/act/Sigmoid,Sigmoid,819200,0.06%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.10/act/Mul,Mul,25600,0.00%,51200,0.08%,0,0.00%,1x128x10x10,1x128x10x10
/model.11/Resize,Resize,0,0.00%,204816,0.33%,4,0.00%,1x128x10x10,1x128x20x20
/model.13/cv1/conv/Conv,Conv,13158400,0.97%,135296,0.22%,16448,0.87%,1x256x20x20,1x64x20x20
/model.13/cv2/conv/Conv,Conv,13158400,0.97%,135296,0.22%,16448,0.87%,1x256x20x20,1x64x20x20
/model.13/cv1/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/cv2/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/cv1/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/cv2/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/m/m.0/cv1/conv/Conv,Conv,3328000,0.25%,110720,0.18%,4160,0.22%,1x64x20x20,1x64x20x20
/model.13/m/m.0/cv1/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/m/m.0/cv1/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/m/m.0/cv2/conv/Conv,Conv,29542400,2.18%,176256,0.28%,36928,1.95%,1x64x20x20,1x64x20x20
/model.13/m/m.0/cv2/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/m/m.0/cv2/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.13/cv3/conv/Conv,Conv,13209600,0.97%,237824,0.38%,16512,0.87%,1x128x20x20,1x128x20x20
